Date,Month,Year,Medicine_Name,ATC_Code,Stock_Available,Stock_Sold,Stockout_Flag,External_Factor,Price_per_Unit,Supplier_ID,Reorder_Level,Days_to_Stockout
2023-Jun-04,June,2023,Ethinylestradiol,G03A,119,5,0,Medium,0.68,SUP002,35,22
2023-Jun-04,June,2023,Levonorgestrel,G03A,347,47,0,Low,7.23,SUP010,65,6
2023-Jun-04,June,2023,Methotrexate,L04A,429,45,0,Low,10.56,SUP005,21,8
2023-Jun-04,June,2023,Cyclosporine,L04A,197,40,0,High,6.84,SUP003,78,3
2023-Jun-05,June,2023,Diclofenac,M01AB,297,37,0,Low,15.52,SUP006,49,7
2023-Jun-05,June,2023,Ketoprofen,M01AB,163,34,0,Medium,14.93,SUP001,68,3
2023-Jun-05,June,2023,Naproxen,M01AB,348,49,0,High,5.13,SUP008,43,6
2023-Jun-05,June,2023,Ibuprofen,M01AE,441,34,0,Medium,0.68,SUP004,93,11
2023-Jun-05,June,2023,Dexibuprofen,M01AE,187,46,0,High,12.94,SUP007,56,3
2023-Jun-05,June,2023,Aspirin,N02BA,454,30,0,Low,4.27,SUP006,63,14
2023-Jun-05,June,2023,Diflunisal,N02BA,383,8,0,Low,14.92,SUP010,35,46
2023-Jun-05,June,2023,Paracetamol,N02BE,188,25,0,Low,8.69,SUP006,37,6
2023-Jun-05,June,2023,Phenacetin,N02BE,66,6,0,Medium,2.04,SUP010,32,10
2023-Jun-05,June,2023,Diazepam,N05B,175,30,0,Low,1.36,SUP008,89,4
2023-Jun-05,June,2023,Alprazolam,N05B,313,29,0,High,18.66,SUP004,42,9
2023-Jun-05,June,2023,Zolpidem,N05C,144,20,0,Medium,9.47,SUP003,77,6
2023-Jun-05,June,2023,Eszopiclone,N05C,282,35,0,Low,18.35,SUP008,62,7
2023-Jun-05,June,2023,Salbutamol,R03,83,40,0,Low,2.37,SUP005,76,1
2023-Jun-05,June,2023,Formoterol,R03,141,21,0,Low,18.11,SUP006,99,5
2023-Jun-05,June,2023,Budesonide,R03,117,34,0,Medium,16.98,SUP007,75,2
2023-Jun-05,June,2023,Loratadine,R06,128,28,0,High,10.2,SUP010,70,3
2023-Jun-05,June,2023,Cetirizine,R06,372,35,0,Medium,14.57,SUP001,72,9
2023-Jun-05,June,2023,Diphenhydramine,R06,172,10,0,Medium,13.93,SUP004,95,16
2023-Jun-05,June,2023,Amoxicillin,J01C,481,22,0,Low,9.49,SUP006,99,20
2023-Jun-05,June,2023,Penicillin,J01C,461,48,0,Medium,17.73,SUP006,42,8
2023-Jun-05,June,2023,Cefalexin,J01C,211,45,0,Medium,3.07,SUP009,46,3
2023-Jun-05,June,2023,Ceftriaxone,J01D,439,46,0,High,17.19,SUP001,49,8
2023-Jun-05,June,2023,Cefixime,J01D,57,16,0,High,13.98,SUP007,33,2
2023-Jun-05,June,2023,Atorvastatin,C10A,211,48,0,High,19.67,SUP006,82,3
2023-Jun-05,June,2023,Rosuvastatin,C10A,331,15,0,Low,14.91,SUP001,93,21
2023-Jun-05,June,2023,Metformin,A10B,413,26,0,Low,12.48,SUP003,33,14
2023-Jun-05,June,2023,Gliclazide,A10B,310,9,0,Low,3.09,SUP006,33,33
2023-Jun-05,June,2023,Sitagliptin,A10B,382,19,0,Low,16.35,SUP003,78,19
2023-Jun-05,June,2023,Ethinylestradiol,G03A,361,8,0,High,9.84,SUP009,74,44
2023-Jun-05,June,2023,Levonorgestrel,G03A,161,37,0,Low,4.24,SUP004,85,3
2023-Jun-05,June,2023,Methotrexate,L04A,262,5,0,High,6.08,SUP007,47,51
2023-Jun-05,June,2023,Cyclosporine,L04A,385,12,0,Low,3.43,SUP003,77,31
2023-Jun-06,June,2023,Diclofenac,M01AB,214,23,0,High,4.4,SUP004,76,8
2023-Jun-06,June,2023,Ketoprofen,M01AB,442,48,0,Medium,14.11,SUP001,73,8
2023-Jun-06,June,2023,Naproxen,M01AB,349,39,0,Low,9.82,SUP010,72,7
2023-Jun-06,June,2023,Ibuprofen,M01AE,158,44,0,Medium,1.92,SUP001,69,2
2023-Jun-06,June,2023,Dexibuprofen,M01AE,350,11,0,Low,5.65,SUP007,37,30
2023-Jun-06,June,2023,Aspirin,N02BA,331,5,0,High,17.81,SUP006,54,65
2023-Jun-06,June,2023,Diflunisal,N02BA,200,46,0,Low,10.74,SUP003,24,3
2023-Jun-06,June,2023,Paracetamol,N02BE,117,11,0,High,18.99,SUP010,21,9
2023-Jun-06,June,2023,Phenacetin,N02BE,177,32,0,Low,18.43,SUP008,36,4
2023-Jun-06,June,2023,Diazepam,N05B,114,22,0,High,6.69,SUP005,54,4
2023-Jun-06,June,2023,Alprazolam,N05B,397,21,0,Medium,11.77,SUP009,41,17
2023-Jun-06,June,2023,Zolpidem,N05C,286,36,0,Medium,1.97,SUP004,73,6
2023-Jun-06,June,2023,Eszopiclone,N05C,449,7,0,High,7.19,SUP001,36,63
2023-Jun-06,June,2023,Salbutamol,R03,204,49,0,Medium,13.62,SUP003,85,3
2023-Jun-06,June,2023,Formoterol,R03,314,46,0,High,15,SUP003,54,5
2023-Jun-06,June,2023,Budesonide,R03,405,15,0,Medium,5.52,SUP007,60,26
2023-Jun-06,June,2023,Loratadine,R06,114,23,0,High,7.8,SUP002,59,3
2023-Jun-06,June,2023,Cetirizine,R06,149,50,0,Low,10.72,SUP010,92,1
2023-Jun-06,June,2023,Diphenhydramine,R06,99,17,0,Low,8.2,SUP008,71,4
2023-Jun-06,June,2023,Amoxicillin,J01C,445,44,0,Low,19.84,SUP009,60,9
2023-Jun-06,June,2023,Penicillin,J01C,254,7,0,Low,4.87,SUP006,85,35
2023-Jun-06,June,2023,Cefalexin,J01C,141,39,0,High,17.54,SUP008,43,2
2023-Jun-06,June,2023,Ceftriaxone,J01D,435,45,0,Medium,2.27,SUP008,71,8
2023-Jun-06,June,2023,Cefixime,J01D,325,44,0,Low,12.25,SUP008,48,6
2023-Jun-06,June,2023,Atorvastatin,C10A,119,18,0,Low,11.85,SUP004,100,5
2023-Jun-06,June,2023,Rosuvastatin,C10A,473,24,0,Medium,19.36,SUP010,76,18
2023-Jun-06,June,2023,Metformin,A10B,426,22,0,Low,14.26,SUP001,62,18
2023-Jun-06,June,2023,Gliclazide,A10B,156,18,0,Low,4.87,SUP003,72,7
2023-Jun-06,June,2023,Sitagliptin,A10B,64,33,0,High,19.13,SUP004,87,0
2023-Jun-06,June,2023,Ethinylestradiol,G03A,285,22,0,Medium,1.91,SUP004,23,11
2023-Jun-06,June,2023,Levonorgestrel,G03A,270,27,0,Medium,10.31,SUP004,93,9
2023-Jun-06,June,2023,Methotrexate,L04A,330,9,0,Low,6.3,SUP005,61,35
2023-Jun-06,June,2023,Cyclosporine,L04A,385,16,0,Low,19.85,SUP007,60,23
2023-Jun-07,June,2023,Diclofenac,M01AB,355,19,0,Medium,14.57,SUP010,51,17
2023-Jun-07,June,2023,Ketoprofen,M01AB,214,7,0,Medium,13.44,SUP008,38,29
2023-Jun-07,June,2023,Naproxen,M01AB,228,5,0,Medium,12.82,SUP008,57,44
2023-Jun-07,June,2023,Ibuprofen,M01AE,423,16,0,High,6.06,SUP010,100,25
2023-Jun-07,June,2023,Dexibuprofen,M01AE,198,21,0,Medium,15.81,SUP005,57,8
2023-Jun-07,June,2023,Aspirin,N02BA,295,37,0,Medium,17.91,SUP005,55,6
2023-Jun-07,June,2023,Diflunisal,N02BA,450,19,0,High,11.03,SUP004,37,22
2023-Jun-07,June,2023,Paracetamol,N02BE,124,50,0,High,5.01,SUP005,30,1
2023-Jun-07,June,2023,Phenacetin,N02BE,314,44,0,High,12.67,SUP010,43,6
2023-Jun-07,June,2023,Diazepam,N05B,100,17,0,High,3.09,SUP001,24,4
2023-Jun-07,June,2023,Alprazolam,N05B,121,25,0,Low,3.05,SUP007,89,3
2023-Jun-07,June,2023,Zolpidem,N05C,348,15,0,Medium,14.01,SUP006,88,22
2023-Jun-07,June,2023,Eszopiclone,N05C,142,20,0,High,11.2,SUP007,75,6
2023-Jun-07,June,2023,Salbutamol,R03,281,26,0,Medium,17.32,SUP005,74,9
2023-Jun-07,June,2023,Formoterol,R03,110,32,0,High,10.62,SUP009,93,2
2023-Jun-07,June,2023,Budesonide,R03,153,29,0,Medium,18.33,SUP007,44,4
2023-Jun-07,June,2023,Loratadine,R06,58,30,0,Low,11.22,SUP002,88,0
2023-Jun-07,June,2023,Cetirizine,R06,354,44,0,High,12.4,SUP009,98,7
2023-Jun-07,June,2023,Diphenhydramine,R06,304,22,0,High,10.32,SUP004,99,12
2023-Jun-07,June,2023,Amoxicillin,J01C,379,16,0,High,12.37,SUP002,92,22
2023-Jun-07,June,2023,Penicillin,J01C,308,48,0,Medium,0.69,SUP002,99,5
2023-Jun-07,June,2023,Cefalexin,J01C,182,6,0,High,19.03,SUP002,31,29
2023-Jun-07,June,2023,Ceftriaxone,J01D,138,16,0,Low,10.2,SUP007,92,7
2023-Jun-07,June,2023,Cefixime,J01D,169,43,0,High,16.73,SUP008,54,2
2023-Jun-07,June,2023,Atorvastatin,C10A,422,20,0,Low,5.22,SUP001,84,20
2023-Jun-07,June,2023,Rosuvastatin,C10A,179,49,0,High,12.57,SUP009,26,2
2023-Jun-07,June,2023,Metformin,A10B,70,13,0,Low,19.51,SUP005,84,4
2023-Jun-07,June,2023,Gliclazide,A10B,129,24,0,High,8.85,SUP001,95,4
2023-Jun-07,June,2023,Sitagliptin,A10B,456,14,0,Medium,19.57,SUP007,80,31
2023-Jun-07,June,2023,Ethinylestradiol,G03A,208,5,0,Medium,17.17,SUP005,86,40
2023-Jun-07,June,2023,Levonorgestrel,G03A,292,35,0,High,19.23,SUP006,90,7
2023-Jun-07,June,2023,Methotrexate,L04A,150,23,0,Medium,6.34,SUP001,41,5
2023-Jun-07,June,2023,Cyclosporine,L04A,69,42,0,Low,6.81,SUP009,71,0
2023-Jun-08,June,2023,Diclofenac,M01AB,480,19,0,Medium,2.18,SUP002,58,24
2023-Jun-08,June,2023,Ketoprofen,M01AB,242,42,0,Medium,1.16,SUP003,20,4
2023-Jun-08,June,2023,Naproxen,M01AB,307,28,0,Medium,9.76,SUP002,96,9
2023-Jun-08,June,2023,Ibuprofen,M01AE,279,16,0,High,16.82,SUP004,44,16
2023-Jun-08,June,2023,Dexibuprofen,M01AE,380,42,0,High,6.42,SUP003,38,8
2023-Jun-08,June,2023,Aspirin,N02BA,140,22,0,Low,2.15,SUP001,50,5
2023-Jun-08,June,2023,Diflunisal,N02BA,382,49,0,High,1.65,SUP006,65,6
2023-Jun-08,June,2023,Paracetamol,N02BE,305,43,0,Medium,6.29,SUP001,33,6
2023-Jun-08,June,2023,Phenacetin,N02BE,275,26,0,High,12.48,SUP008,60,9
2023-Jun-08,June,2023,Diazepam,N05B,139,44,0,Low,19.43,SUP003,34,2
2023-Jun-08,June,2023,Alprazolam,N05B,159,36,0,Low,6.82,SUP009,31,3
2023-Jun-08,June,2023,Zolpidem,N05C,391,22,0,Medium,11.35,SUP006,23,16
2023-Jun-08,June,2023,Eszopiclone,N05C,160,17,0,Low,18.54,SUP003,20,8
2023-Jun-08,June,2023,Salbutamol,R03,353,50,0,Medium,13.1,SUP009,59,6
2023-Jun-08,June,2023,Formoterol,R03,85,17,0,Medium,0.67,SUP001,75,4
2023-Jun-08,June,2023,Budesonide,R03,61,9,0,Low,19.56,SUP007,26,5
2023-Jun-08,June,2023,Loratadine,R06,499,9,0,Medium,5.59,SUP003,83,54
2023-Jun-08,June,2023,Cetirizine,R06,252,28,0,High,8.77,SUP007,66,8
2023-Jun-08,June,2023,Diphenhydramine,R06,313,24,0,High,11,SUP008,23,12
2023-Jun-08,June,2023,Amoxicillin,J01C,90,42,0,Low,7.6,SUP001,22,1
2023-Jun-08,June,2023,Penicillin,J01C,184,31,0,High,3.48,SUP002,54,4
2023-Jun-08,June,2023,Cefalexin,J01C,429,8,0,Low,8.79,SUP003,89,52
2023-Jun-08,June,2023,Ceftriaxone,J01D,402,5,0,Medium,8.72,SUP008,70,79
2023-Jun-08,June,2023,Cefixime,J01D,108,41,0,Low,5.99,SUP003,24,1
2023-Jun-08,June,2023,Atorvastatin,C10A,490,31,0,High,2.31,SUP007,50,14
2023-Jun-08,June,2023,Rosuvastatin,C10A,89,34,0,High,11.19,SUP006,69,1
2023-Jun-08,June,2023,Metformin,A10B,409,26,0,Low,15.13,SUP001,88,14
2023-Jun-08,June,2023,Gliclazide,A10B,97,6,0,High,3.45,SUP003,43,15
2023-Jun-08,June,2023,Sitagliptin,A10B,104,46,0,Medium,5.58,SUP007,70,1
2023-Jun-08,June,2023,Ethinylestradiol,G03A,405,21,0,Low,6.98,SUP001,75,18
2023-Jun-08,June,2023,Levonorgestrel,G03A,477,28,0,Low,1.95,SUP002,32,16
2023-Jun-08,June,2023,Methotrexate,L04A,353,10,0,Low,15.01,SUP001,74,34
2023-Jun-08,June,2023,Cyclosporine,L04A,167,49,0,Low,15,SUP010,46,2
2023-Jun-09,June,2023,Diclofenac,M01AB,284,25,0,Low,1.55,SUP008,76,10
2023-Jun-09,June,2023,Ketoprofen,M01AB,338,38,0,Medium,15.19,SUP002,48,7
2023-Jun-09,June,2023,Naproxen,M01AB,424,23,0,High,0.88,SUP010,96,17
2023-Jun-09,June,2023,Ibuprofen,M01AE,376,24,0,High,4.59,SUP003,38,14
2023-Jun-09,June,2023,Dexibuprofen,M01AE,248,48,0,High,16.88,SUP002,21,4
2023-Jun-09,June,2023,Aspirin,N02BA,56,15,0,Low,9.63,SUP003,66,2
2023-Jun-09,June,2023,Diflunisal,N02BA,136,35,0,Low,18.87,SUP004,73,2
2023-Jun-09,June,2023,Paracetamol,N02BE,157,32,0,Medium,9.17,SUP010,63,3
2023-Jun-09,June,2023,Phenacetin,N02BE,214,8,0,High,6.9,SUP006,40,25
2023-Jun-09,June,2023,Diazepam,N05B,136,9,0,Medium,14.89,SUP003,79,14
2023-Jun-09,June,2023,Alprazolam,N05B,415,14,0,High,13.97,SUP005,40,28
2023-Jun-09,June,2023,Zolpidem,N05C,349,42,0,High,15.59,SUP006,65,7
2023-Jun-09,June,2023,Eszopiclone,N05C,374,20,0,Low,14.4,SUP002,62,17
2023-Jun-09,June,2023,Salbutamol,R03,240,32,0,High,1.18,SUP008,70,6
2023-Jun-09,June,2023,Formoterol,R03,183,37,0,Low,12.05,SUP005,71,3
2023-Jun-09,June,2023,Budesonide,R03,84,37,0,High,1.28,SUP006,55,1
2023-Jun-09,June,2023,Loratadine,R06,133,17,0,High,16.46,SUP006,81,6
2023-Jun-09,June,2023,Cetirizine,R06,377,20,0,High,17.21,SUP002,34,17
2023-Jun-09,June,2023,Diphenhydramine,R06,394,42,0,Medium,8.82,SUP009,64,8
2023-Jun-09,June,2023,Amoxicillin,J01C,415,14,0,Medium,1.37,SUP008,86,28
2023-Jun-09,June,2023,Penicillin,J01C,172,6,0,Medium,17.23,SUP005,34,27
2023-Jun-09,June,2023,Cefalexin,J01C,440,17,0,Medium,14.33,SUP009,31,24
2023-Jun-09,June,2023,Ceftriaxone,J01D,111,50,0,High,13.35,SUP008,44,1
2023-Jun-09,June,2023,Cefixime,J01D,491,16,0,High,18.68,SUP005,35,29
2023-Jun-09,June,2023,Atorvastatin,C10A,303,37,0,Low,16.94,SUP006,49,7
2023-Jun-09,June,2023,Rosuvastatin,C10A,300,42,0,Low,8.01,SUP007,36,6
2023-Jun-09,June,2023,Metformin,A10B,62,44,0,Medium,1.81,SUP002,79,0
2023-Jun-09,June,2023,Gliclazide,A10B,367,32,0,Low,0.9,SUP004,48,10
2023-Jun-09,June,2023,Sitagliptin,A10B,342,45,0,Low,17.9,SUP004,78,6
2023-Jun-09,June,2023,Ethinylestradiol,G03A,269,26,0,Low,6,SUP009,51,9
2023-Jun-09,June,2023,Levonorgestrel,G03A,336,50,0,Low,5.85,SUP009,32,5
2023-Jun-09,June,2023,Methotrexate,L04A,225,12,0,Low,4.46,SUP003,44,17
2023-Jun-09,June,2023,Cyclosporine,L04A,358,46,0,High,19.92,SUP007,70,6
2023-Jun-10,June,2023,Diclofenac,M01AB,209,14,0,Medium,4.96,SUP009,35,13
2023-Jun-10,June,2023,Ketoprofen,M01AB,174,39,0,High,5.02,SUP002,30,3
2023-Jun-10,June,2023,Naproxen,M01AB,407,33,0,High,3.63,SUP010,42,11
2023-Jun-10,June,2023,Ibuprofen,M01AE,226,39,0,Low,4.76,SUP008,50,4
2023-Jun-10,June,2023,Dexibuprofen,M01AE,288,17,0,High,1.16,SUP007,95,15
2023-Jun-10,June,2023,Aspirin,N02BA,134,39,0,High,13.63,SUP007,60,2
2023-Jun-10,June,2023,Diflunisal,N02BA,386,15,0,Medium,16.15,SUP007,93,24
2023-Jun-10,June,2023,Paracetamol,N02BE,141,14,0,Low,18.86,SUP005,35,9
2023-Jun-10,June,2023,Phenacetin,N02BE,253,50,0,Low,3.12,SUP005,85,4
2023-Jun-10,June,2023,Diazepam,N05B,73,7,0,Low,5.9,SUP010,22,9
2023-Jun-10,June,2023,Alprazolam,N05B,352,33,0,Low,1.11,SUP001,81,9
2023-Jun-10,June,2023,Zolpidem,N05C,279,19,0,Low,11.61,SUP010,65,13
2023-Jun-10,June,2023,Eszopiclone,N05C,361,18,0,High,3.8,SUP003,63,19
2023-Jun-10,June,2023,Salbutamol,R03,424,8,0,High,19.43,SUP010,56,52
2023-Jun-10,June,2023,Formoterol,R03,441,47,0,High,11.8,SUP002,88,8
2023-Jun-10,June,2023,Budesonide,R03,336,47,0,Low,4.85,SUP004,35,6
2023-Jun-10,June,2023,Loratadine,R06,454,25,0,Medium,0.88,SUP010,96,17
2023-Jun-10,June,2023,Cetirizine,R06,364,13,0,Low,5.45,SUP007,31,27
2023-Jun-10,June,2023,Diphenhydramine,R06,269,19,0,Medium,7.46,SUP005,82,13
2023-Jun-10,June,2023,Amoxicillin,J01C,415,17,0,High,10.66,SUP004,72,23
2023-Jun-10,June,2023,Penicillin,J01C,355,21,0,Low,14.66,SUP002,32,15
2023-Jun-10,June,2023,Cefalexin,J01C,54,18,0,High,6.09,SUP006,68,2
2023-Jun-10,June,2023,Ceftriaxone,J01D,444,45,0,Low,12.28,SUP001,44,8
2023-Jun-10,June,2023,Cefixime,J01D,397,20,0,Medium,9.67,SUP006,64,18
2023-Jun-10,June,2023,Atorvastatin,C10A,121,9,0,Medium,17.4,SUP010,71,12
2023-Jun-10,June,2023,Rosuvastatin,C10A,244,41,0,Low,3.93,SUP006,34,4
2023-Jun-10,June,2023,Metformin,A10B,137,23,0,Low,6.71,SUP003,41,4
2023-Jun-10,June,2023,Gliclazide,A10B,272,33,0,Medium,3.46,SUP004,63,7
2023-Jun-10,June,2023,Sitagliptin,A10B,200,21,0,High,4.79,SUP007,99,8
2023-Jun-10,June,2023,Ethinylestradiol,G03A,211,21,0,Medium,16.64,SUP002,88,9
2023-Jun-10,June,2023,Levonorgestrel,G03A,312,14,0,High,12.18,SUP006,90,21
2023-Jun-10,June,2023,Methotrexate,L04A,257,11,0,High,18.88,SUP002,86,22
2023-Jun-10,June,2023,Cyclosporine,L04A,387,10,0,Low,5.78,SUP005,97,37
2023-Jun-11,June,2023,Diclofenac,M01AB,455,21,0,Medium,15.65,SUP009,93,20
2023-Jun-11,June,2023,Ketoprofen,M01AB,351,13,0,Low,5.39,SUP004,70,26
2023-Jun-11,June,2023,Naproxen,M01AB,79,47,0,High,19.15,SUP005,85,0
2023-Jun-11,June,2023,Ibuprofen,M01AE,428,43,0,Medium,10.2,SUP010,51,8
2023-Jun-11,June,2023,Dexibuprofen,M01AE,142,26,0,High,3.02,SUP010,38,4
2023-Jun-11,June,2023,Aspirin,N02BA,113,16,0,Medium,19.18,SUP010,96,6
2023-Jun-11,June,2023,Diflunisal,N02BA,53,10,0,Medium,9.83,SUP003,50,4
2023-Jun-11,June,2023,Paracetamol,N02BE,103,16,0,Low,19.85,SUP008,24,5
2023-Jun-11,June,2023,Phenacetin,N02BE,339,48,0,Medium,11.64,SUP001,20,6
2023-Jun-11,June,2023,Diazepam,N05B,469,45,0,Low,15.51,SUP009,54,9
2023-Jun-11,June,2023,Alprazolam,N05B,446,35,0,Medium,19.1,SUP006,24,11
2023-Jun-11,June,2023,Zolpidem,N05C,121,10,0,High,7.77,SUP003,66,11
2023-Jun-11,June,2023,Eszopiclone,N05C,345,49,0,Low,15.99,SUP005,51,6
2023-Jun-11,June,2023,Salbutamol,R03,332,31,0,Low,13.44,SUP007,40,9
2023-Jun-11,June,2023,Formoterol,R03,433,17,0,Low,13.75,SUP007,64,24
2023-Jun-11,June,2023,Budesonide,R03,55,48,0,Low,16.34,SUP003,60,0
2023-Jun-11,June,2023,Loratadine,R06,479,5,0,High,14.17,SUP009,68,94
2023-Jun-11,June,2023,Cetirizine,R06,280,12,0,High,19.17,SUP010,97,22
2023-Jun-11,June,2023,Diphenhydramine,R06,279,25,0,Low,4.23,SUP008,44,10
2023-Jun-11,June,2023,Amoxicillin,J01C,489,34,0,Low,15.74,SUP009,77,13
2023-Jun-11,June,2023,Penicillin,J01C,448,38,0,High,3.9,SUP007,20,10
2023-Jun-11,June,2023,Cefalexin,J01C,147,26,0,High,2.57,SUP006,51,4
2023-Jun-11,June,2023,Ceftriaxone,J01D,68,41,0,High,13.82,SUP006,91,0
2023-Jun-11,June,2023,Cefixime,J01D,361,10,0,High,15.94,SUP001,100,35
2023-Jun-11,June,2023,Atorvastatin,C10A,431,38,0,High,13.68,SUP001,62,10
2023-Jun-11,June,2023,Rosuvastatin,C10A,284,34,0,Low,9.48,SUP003,72,7
2023-Jun-11,June,2023,Metformin,A10B,260,40,0,Low,6.72,SUP004,38,5
2023-Jun-11,June,2023,Gliclazide,A10B,467,38,0,Low,15.57,SUP010,34,11
2023-Jun-11,June,2023,Sitagliptin,A10B,99,50,0,Low,8.3,SUP002,39,0
2023-Jun-11,June,2023,Ethinylestradiol,G03A,100,19,0,High,16.81,SUP009,33,4
2023-Jun-11,June,2023,Levonorgestrel,G03A,374,14,0,Low,17.77,SUP009,22,25
2023-Jun-11,June,2023,Methotrexate,L04A,180,8,0,Medium,5.51,SUP004,30,21
2023-Jun-11,June,2023,Cyclosporine,L04A,54,24,0,High,5.62,SUP006,70,1
2023-Jun-12,June,2023,Diclofenac,M01AB,200,37,0,Low,2.89,SUP007,73,4
2023-Jun-12,June,2023,Ketoprofen,M01AB,364,12,0,Medium,1.41,SUP005,37,29
2023-Jun-12,June,2023,Naproxen,M01AB,497,34,0,Low,5.21,SUP010,25,13
2023-Jun-12,June,2023,Ibuprofen,M01AE,284,22,0,Low,10.73,SUP007,27,11
2023-Jun-12,June,2023,Dexibuprofen,M01AE,193,27,0,Medium,16.45,SUP004,65,6
2023-Jun-12,June,2023,Aspirin,N02BA,181,35,0,Medium,15.22,SUP010,68,4
2023-Jun-12,June,2023,Diflunisal,N02BA,162,42,0,High,6.67,SUP005,66,2
2023-Jun-12,June,2023,Paracetamol,N02BE,431,12,0,Low,14.76,SUP009,35,34
2023-Jun-12,June,2023,Phenacetin,N02BE,372,7,0,Medium,0.66,SUP001,75,52
2023-Jun-12,June,2023,Diazepam,N05B,157,36,0,Medium,19.16,SUP008,62,3
2023-Jun-12,June,2023,Alprazolam,N05B,420,5,0,Medium,17.35,SUP005,60,83
2023-Jun-12,June,2023,Zolpidem,N05C,137,17,0,High,0.99,SUP001,71,7
2023-Jun-12,June,2023,Eszopiclone,N05C,404,25,0,High,14.97,SUP001,63,15
2023-Jun-12,June,2023,Salbutamol,R03,262,42,0,Low,5.71,SUP006,48,5
2023-Jun-12,June,2023,Formoterol,R03,129,46,0,High,18.82,SUP005,37,1
2023-Jun-12,June,2023,Budesonide,R03,162,6,0,High,9.6,SUP001,84,26
2023-Jun-12,June,2023,Loratadine,R06,215,30,0,High,13.13,SUP007,48,6
2023-Jun-12,June,2023,Cetirizine,R06,208,13,0,Low,8.58,SUP008,81,15
2023-Jun-12,June,2023,Diphenhydramine,R06,428,29,0,High,13.16,SUP010,62,13
2023-Jun-12,June,2023,Amoxicillin,J01C,452,23,0,Low,11.87,SUP002,87,18
2023-Jun-12,June,2023,Penicillin,J01C,338,19,0,Low,8.9,SUP010,20,16
2023-Jun-12,June,2023,Cefalexin,J01C,297,39,0,Medium,12.08,SUP008,65,6
2023-Jun-12,June,2023,Ceftriaxone,J01D,426,30,0,Low,18.8,SUP001,72,13
2023-Jun-12,June,2023,Cefixime,J01D,324,9,0,High,4.85,SUP007,80,35
2023-Jun-12,June,2023,Atorvastatin,C10A,335,36,0,Low,17.54,SUP003,76,8
2023-Jun-12,June,2023,Rosuvastatin,C10A,466,31,0,Low,8.58,SUP006,54,14
2023-Jun-12,June,2023,Metformin,A10B,175,7,0,Medium,7,SUP010,85,24
2023-Jun-12,June,2023,Gliclazide,A10B,309,11,0,Low,0.86,SUP005,38,27
2023-Jun-12,June,2023,Sitagliptin,A10B,130,34,0,Low,7.47,SUP003,68,2
2023-Jun-12,June,2023,Ethinylestradiol,G03A,493,8,0,Low,11.28,SUP002,45,60
2023-Jun-12,June,2023,Levonorgestrel,G03A,354,17,0,Medium,15.22,SUP010,67,19
2023-Jun-12,June,2023,Methotrexate,L04A,190,21,0,Medium,5.9,SUP009,61,8
2023-Jun-12,June,2023,Cyclosporine,L04A,398,50,0,Medium,18.57,SUP008,63,6
2023-Jun-13,June,2023,Diclofenac,M01AB,428,40,0,Medium,10.24,SUP001,65,9
2023-Jun-13,June,2023,Ketoprofen,M01AB,68,43,0,Low,9.88,SUP004,54,0
2023-Jun-13,June,2023,Naproxen,M01AB,477,23,0,Medium,15.81,SUP005,51,19
2023-Jun-13,June,2023,Ibuprofen,M01AE,391,22,0,Medium,16.71,SUP006,26,16
2023-Jun-13,June,2023,Dexibuprofen,M01AE,345,25,0,High,18.93,SUP007,99,12
2023-Jun-13,June,2023,Aspirin,N02BA,165,11,0,High,15.93,SUP005,93,14
2023-Jun-13,June,2023,Diflunisal,N02BA,188,33,0,High,16.45,SUP010,90,4
2023-Jun-13,June,2023,Paracetamol,N02BE,371,47,0,High,2.67,SUP004,42,6
2023-Jun-13,June,2023,Phenacetin,N02BE,167,27,0,Low,16.72,SUP010,72,5
2023-Jun-13,June,2023,Diazepam,N05B,408,25,0,High,15.5,SUP009,97,15
2023-Jun-13,June,2023,Alprazolam,N05B,140,9,0,High,14.77,SUP006,98,14
2023-Jun-13,June,2023,Zolpidem,N05C,97,14,0,Medium,0.71,SUP009,55,5
2023-Jun-13,June,2023,Eszopiclone,N05C,140,32,0,High,9.08,SUP003,46,3
2023-Jun-13,June,2023,Salbutamol,R03,119,27,0,Low,10.72,SUP009,99,3
2023-Jun-13,June,2023,Formoterol,R03,281,46,0,High,17.4,SUP006,26,5
2023-Jun-13,June,2023,Budesonide,R03,230,11,0,Low,1.9,SUP010,37,19
2023-Jun-13,June,2023,Loratadine,R06,405,27,0,Low,1.49,SUP003,49,14
2023-Jun-13,June,2023,Cetirizine,R06,291,15,0,Medium,7.34,SUP002,21,18
2023-Jun-13,June,2023,Diphenhydramine,R06,194,24,0,Low,13.39,SUP009,69,7
2023-Jun-13,June,2023,Amoxicillin,J01C,82,36,0,Low,14.5,SUP001,99,1
2023-Jun-13,June,2023,Penicillin,J01C,458,29,0,Medium,6.96,SUP002,67,14
2023-Jun-13,June,2023,Cefalexin,J01C,140,41,0,Low,10.19,SUP005,79,2
2023-Jun-13,June,2023,Ceftriaxone,J01D,469,43,0,Low,1.63,SUP008,62,9
2023-Jun-13,June,2023,Cefixime,J01D,417,15,0,Low,7.04,SUP009,77,26
2023-Jun-13,June,2023,Atorvastatin,C10A,365,11,0,Medium,13.71,SUP001,60,32
2023-Jun-13,June,2023,Rosuvastatin,C10A,106,24,0,High,8.48,SUP003,29,3
